timestamp,exercise_type,shoulder_height_diff,hip_height_diff,knee_height_diff,ankle_height_diff,elbow_height_diff,wrist_height_diff,ear_height_diff,squat_angle,plank_angle,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_y,right_hip_x,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,""
1761242179436,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.91564,168.2805,451.25034,162.53676,439.543,268.34906,380.20297,376.7366,260.15924,329.034,440.27692,320.79095,437.90436,385.8235,489.0473,378.47733,483.97394,138.63963,501.9643,138.59502,489.23447,100.17972,548.19666,107.11495,527.01764,160.68524,473.3675,158.49944,470.03403,
1761242179494,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.73949,168.31323,452.2571,162.10092,440.05762,268.35565,380.08,376.4752,259.89832,329.24612,439.8154,321.00613,437.268,386.07663,488.82794,378.275,483.36978,140.12148,504.995,138.51813,489.82822,99.73098,548.67883,106.40239,527.5604,160.54762,473.78076,158.22638,470.333,
1761242179540,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.1391,167.25461,447.74478,163.8361,438.6266,267.3643,378.7697,376.04907,259.6349,325.4822,439.57443,320.0731,436.83353,384.9999,488.60486,377.67514,483.07672,139.1553,501.3731,139.31693,488.98962,100.393684,548.03766,106.03641,523.8971,160.72507,469.50037,161.14969,465.93665,
1761242179588,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.8351,167.66307,451.81668,162.64627,440.8522,268.23395,379.16595,377.23447,260.45572,329.18353,438.68817,320.99545,437.06946,385.69278,488.07196,380.69748,486.03607,137.55774,506.48468,138.99178,490.6801,98.85758,547.9078,106.84541,527.4537,159.4305,472.26233,158.11972,470.2343,
1761242179626,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.74882,167.57002,452.10455,162.371,440.65372,268.0312,379.39877,377.01813,260.3064,329.25418,439.26315,321.24707,437.40424,385.82574,488.45996,381.08527,486.3534,136.89397,505.74222,138.30531,489.82407,98.83353,547.8313,106.19442,526.84216,159.98349,473.66248,158.06413,470.50238,
1761242179666,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.645,167.99847,452.55112,162.00693,440.17267,268.4544,379.63657,376.58432,260.0383,329.4482,439.32755,320.96515,437.0312,386.47473,488.7091,378.5749,483.33527,138.93135,504.37527,138.02577,489.29785,99.50967,547.71967,106.1338,526.4152,160.21075,474.1127,158.1234,470.77698,
1761242179701,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.231606,167.99257,452.46265,162.12752,439.97238,268.29953,379.04803,375.4518,259.9665,326.3396,440.3551,320.25955,436.87207,384.6806,489.55188,377.24298,483.99347,139.72919,504.8869,138.42937,489.5024,101.35906,548.20746,106.91979,526.8692,160.85272,474.05533,159.45903,472.12204,
1761242179739,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.98036,168.24734,452.72278,162.03036,440.09686,268.58136,379.13715,375.58487,260.23053,328.70114,438.76175,321.32355,436.58295,384.4,487.94034,380.97684,484.86383,139.43431,505.6081,138.11272,490.4443,99.71695,548.8115,103.88193,524.1944,160.03271,475.00735,157.88913,471.50082,
1761242179776,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.84333,168.35959,453.38486,162.12994,440.50604,268.89777,379.0356,374.99774,260.2372,326.37354,439.97046,318.76776,437.90982,384.12878,488.20288,377.8124,482.2012,139.90187,506.3937,138.745,490.91223,100.00016,548.45544,106.33994,527.6227,159.55127,475.91077,158.24477,473.89926,
1761242179810,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.20462,168.81964,452.7155,162.43495,441.5666,268.5773,379.46262,376.64502,260.00723,326.51035,440.52246,319.01117,438.98303,387.8574,491.29907,380.24905,485.97314,141.14316,505.1796,139.18352,491.52463,103.1333,548.38367,107.58735,529.00757,159.53822,473.67007,157.51843,471.60278,
1761242179846,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.74431,168.71802,452.08868,162.82164,441.01697,268.64453,379.90527,376.80026,260.05945,325.9104,440.067,318.77396,438.98566,386.5769,491.32684,379.53113,486.76953,141.29184,504.7662,139.3352,491.08112,101.903114,548.0632,107.41315,528.6335,159.86313,472.25113,158.12216,470.2444,
1761242179893,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.12636,167.92334,452.4568,162.43327,441.42697,268.35077,379.96875,377.19714,260.2734,326.16278,439.94382,318.73816,438.47467,386.48383,491.3004,379.29684,486.09015,140.30685,505.44012,136.10892,493.6577,99.97985,549.01514,106.52783,528.52795,160.26903,474.87592,157.99104,471.66904,
1761242179941,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.91035,168.13771,452.00104,162.13692,440.35913,268.5686,379.52057,378.20648,256.73965,326.09753,439.662,318.04068,437.7327,384.5544,487.9571,378.07166,481.97064,139.58849,504.6857,138.20448,490.1432,98.79424,548.47644,106.26729,527.68494,159.93668,472.93787,158.32695,470.70978,
1761242179977,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.5829,168.21603,452.26822,162.54605,440.7083,268.8581,379.20068,375.92575,260.2694,326.5495,439.86087,318.50696,437.89853,384.5528,488.13,378.24002,482.10767,137.69681,507.1997,138.87585,490.83737,96.01421,551.12396,106.989655,528.4917,159.45992,473.13818,157.99435,471.00754,
1761242180015,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.502686,168.11102,452.4005,162.04816,439.93182,268.9236,379.3811,375.00128,259.92007,326.60254,440.33475,318.52228,437.95294,386.3638,487.62283,377.71564,481.7549,139.75856,504.92072,138.68564,489.87762,100.17088,548.6073,106.77612,527.34814,160.16847,474.17975,157.97067,470.6563,
1761242180065,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.14357,167.64276,452.9916,161.44183,439.44644,268.6079,379.17972,374.45306,260.12393,326.1766,440.24295,320.63287,436.38696,384.91275,488.36145,378.39487,481.92926,139.28688,504.40704,137.91826,489.0218,99.99357,547.862,103.86311,522.68945,159.78723,474.65195,158.57825,472.37012,
1761242180102,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.73187,167.9403,452.46262,162.24313,439.78992,268.57425,378.94385,374.69293,260.16342,325.6313,440.383,317.84564,437.93698,384.53555,488.0563,377.01855,482.30667,139.70682,504.13232,138.09322,489.09222,100.81866,547.6975,106.24178,526.5099,160.266,474.47446,159.05319,472.37183,
1761242180142,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.6717,168.3723,452.33838,161.83244,439.6369,268.90375,378.86273,375.0493,260.0467,326.06717,440.52075,317.75836,438.04962,386.07715,487.50287,376.97366,482.26807,140.07744,504.72256,137.97156,489.4474,101.25996,548.42413,106.30839,527.08594,160.61534,474.34503,159.04042,472.39792,
1761242180177,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.89567,167.82397,451.8119,162.13394,439.9811,268.61816,378.44855,377.29092,257.00174,326.35355,440.48193,317.82257,438.1854,385.00928,488.46454,377.1499,482.48047,136.9527,506.73856,137.94661,490.03082,99.85032,548.75256,106.06715,527.6299,160.37325,474.37778,159.02588,472.5966,
1761242180217,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.848335,167.94812,453.14136,161.46597,439.97256,268.77762,379.2488,376.98065,256.45312,326.5226,440.99094,317.84448,438.4747,386.46603,487.81854,377.05884,482.55634,139.26007,505.5927,137.68224,490.19168,99.9689,548.98425,105.87792,527.6049,160.24025,475.0372,158.70213,472.88696,
1761242180255,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.33861,167.83698,452.02164,161.88025,440.5506,268.4116,378.79044,375.63474,259.69098,325.51712,441.3333,317.575,439.3468,385.0253,488.00266,380.28516,485.3423,139.77477,504.29163,138.66551,491.01242,102.13242,548.1244,110.72263,526.56866,159.68759,472.0855,158.06116,469.72968,
1761242180295,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.30418,166.60217,450.29382,162.54851,440.31018,268.3788,378.4715,375.74042,260.4823,326.01178,441.33545,318.3066,439.25665,384.94177,488.2464,380.68228,485.5914,136.30013,504.97784,138.80598,491.04034,100.35798,549.0614,107.27733,529.1184,159.06676,472.3647,157.8739,470.1504,
1761242180332,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.28615,166.77542,450.09882,162.68613,440.21228,268.08957,378.28952,377.6919,257.1234,326.03705,441.27527,318.0769,439.1006,384.83722,488.34027,381.77283,484.90067,136.16727,504.4903,138.81326,490.29453,100.38522,548.5247,107.438965,528.6797,159.45164,471.8341,158.28029,469.57275,
1761242180379,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.268585,166.87079,449.29877,163.11186,440.11356,268.2251,378.2154,375.71152,260.5776,325.61145,441.2558,317.96597,439.29285,387.63147,491.54224,380.68134,485.87827,138.6969,502.15173,139.13365,490.0693,100.56504,548.7567,107.34828,528.5475,159.90002,471.10995,158.78711,468.98026,
1761242180416,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.192665,166.80588,450.0601,162.51271,439.87976,268.54858,378.73352,375.39523,260.515,325.50766,441.4956,317.81827,439.39502,387.27423,491.83832,380.1807,486.11823,139.5129,504.46143,138.47961,489.97034,101.05393,548.8069,106.9144,528.0936,159.1235,471.47406,157.87405,469.19754,
1761242180450,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.452736,167.86102,452.02634,162.45192,440.2997,268.71246,378.92688,375.5246,260.3801,326.16336,441.86966,318.33597,439.81433,387.49857,491.8889,379.8974,486.18854,140.17946,504.68024,139.08153,490.01163,102.266205,549.0233,110.57146,525.5994,159.86275,473.99963,157.72626,470.67572,
1761242180491,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.390625,167.58394,451.74136,162.34148,439.9107,268.64212,378.89618,375.6465,260.50897,325.81775,442.0061,318.0979,439.9298,387.36334,492.01993,380.12936,486.3869,139.56625,504.54456,138.85323,489.65234,102.6596,549.0667,107.51914,527.42145,159.54549,473.6383,157.495,470.05396,
1761242180542,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.57433,167.56015,451.8527,162.3036,439.9454,268.51917,378.80103,377.1457,257.16788,326.00967,441.62234,318.2701,439.4775,384.64468,488.42026,379.79852,485.8546,139.77322,504.74472,138.9962,490.42355,102.11738,549.2856,107.39754,527.95,159.77684,473.79456,157.7912,470.41873,
1761242180582,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.39237,167.70688,451.7635,162.0696,439.80634,268.51163,378.67535,376.98917,256.8991,325.71326,441.45932,317.81317,439.33658,384.7583,488.6835,379.7596,485.97885,139.79762,504.92538,138.77304,490.38293,102.253044,549.09235,107.67775,527.75726,160.19226,474.1269,157.96712,471.04407,
1761242180617,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.8231,167.85071,452.435,161.45357,439.65332,268.9603,379.5359,376.9032,256.86685,326.20523,441.75797,318.1396,439.3061,386.7545,488.0594,377.4199,482.79376,139.96959,505.4961,138.14268,490.0423,102.182724,549.09064,106.82231,527.3457,160.36057,474.5468,158.9638,472.56943,
1761242180655,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.33225,167.47778,452.0504,161.68866,439.5395,268.57962,379.63556,377.17383,256.8731,326.12067,441.46045,318.17804,439.20166,386.5314,487.73486,378.55368,482.17465,139.51482,504.8885,138.2309,489.80542,101.28552,548.9234,106.60495,527.54913,160.21768,474.17606,158.95529,472.08005,
1761242180704,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.00642,167.28342,451.82507,161.80928,438.90762,268.3474,379.0384,374.4729,259.96085,326.2411,441.62796,318.44516,438.76178,385.2144,488.55676,378.56992,482.08865,139.42116,504.59937,138.15619,489.11374,101.312256,548.43146,106.39764,526.39655,160.50774,474.15695,159.30307,471.9504,
1761242180748,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.22512,167.07925,451.5775,161.87224,439.72763,268.71356,379.0973,377.22125,257.2085,326.16287,441.31183,317.84833,438.94913,386.77484,487.76566,378.79532,482.20618,139.65924,505.03372,138.5414,489.97452,101.19006,548.2724,106.63533,527.23584,160.21814,473.85754,159.04156,472.00928,
1761242180781,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.76247,167.57884,452.27612,161.18819,439.5545,268.73773,379.08463,377.10504,256.79935,326.07016,441.32553,317.6465,438.95483,386.56064,487.89792,378.5177,482.43524,139.92998,504.95154,137.71857,489.4553,101.48204,548.45953,105.79551,527.47034,159.72038,474.51266,158.19603,472.5962,
1761242180820,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.130295,167.57927,451.88556,161.55075,439.2506,268.74097,379.19708,377.01907,257.1177,326.15543,441.13623,318.1306,438.76385,386.535,487.7409,378.50342,482.19327,139.95216,503.83698,137.86212,488.741,102.24511,547.8853,106.04695,526.8906,159.85478,473.70758,158.43756,471.77606,
1761242180853,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.02145,167.8426,451.78888,161.44873,439.16928,269.11942,379.0781,374.98135,260.0682,326.4447,441.2062,318.3669,438.94586,386.48694,488.0832,378.3788,482.56683,140.25967,503.79398,138.04521,488.7879,102.84854,547.98456,106.66536,526.659,160.06445,473.41382,157.6035,470.0614,
1761242180890,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.219795,167.711,451.74493,161.67,438.82196,269.12875,379.19885,376.88306,257.08966,326.4785,441.13815,318.32138,438.8962,386.8641,488.3107,378.71585,482.6488,139.94002,504.79617,138.04945,489.77423,101.66727,548.819,106.671684,527.27277,160.01956,473.66367,158.47527,471.653,
1761242180934,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.99343,167.77625,451.63712,161.80951,438.92715,268.90106,379.06766,377.06665,256.95966,326.24948,441.3081,318.1767,439.07434,386.52576,488.35724,378.49432,482.81967,140.07236,504.0355,138.12215,489.05493,102.21122,548.1525,106.7378,526.99646,160.13783,473.5763,158.65155,471.6263,
1761242180971,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.29399,167.41144,451.45514,161.87787,439.5324,268.04895,378.3985,376.78983,256.56195,325.37683,441.4644,317.69748,439.3886,384.66306,488.72968,377.259,482.962,138.8257,501.92377,138.35309,489.3249,101.20877,548.5495,107.06973,527.18396,160.15028,473.10272,157.88893,469.52396,
1761242181004,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.76641,167.3944,451.2285,161.58875,439.0184,268.52182,378.70978,376.93134,256.7312,325.8229,441.43872,318.14993,439.6429,386.0304,487.76868,378.4997,482.43945,139.69725,504.16327,138.31355,489.42874,101.47559,549.0496,106.813576,527.6761,159.10187,471.58157,157.36855,469.16397,
1761242181047,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.660835,167.2388,452.31146,160.73409,440.0614,268.5915,379.05963,377.31946,256.842,325.7969,441.4489,318.0448,439.30658,386.38715,487.8622,378.52792,482.45398,139.618,505.22626,138.06517,490.255,100.556076,549.41565,105.98272,527.853,159.5759,474.13025,157.15544,470.75952,
1761242181092,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.94612,167.1066,451.5935,161.2441,439.8087,268.21445,378.7774,377.2879,256.61066,326.0325,441.4191,317.9225,439.5612,386.5143,487.9209,378.6717,482.6335,139.73149,505.36676,138.46707,490.49908,100.87346,548.76624,106.196304,528.27496,159.15157,474.04645,156.97357,470.94727,
1761242181135,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.11166,167.09842,451.66907,161.19278,439.37292,268.8431,378.91934,376.8186,256.82947,326.38004,441.32117,318.27634,439.172,386.78094,487.9071,378.77655,482.41144,139.48064,504.7135,137.93358,489.7873,101.180145,548.2532,105.98936,527.3529,159.61789,474.00128,158.16313,472.08817,
1761242181180,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.17685,167.65749,452.11304,160.94238,438.7793,268.78235,378.6327,374.13867,259.30182,328.14722,439.7213,316.6091,433.0622,386.55115,487.94385,378.23083,482.05823,140.25548,504.4078,137.58018,488.78455,102.33232,548.1831,106.1602,527.1718,159.96054,473.86633,158.30786,471.66345,
1761242181210,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.95567,165.88309,449.27365,161.54987,439.7264,268.35193,378.70236,377.53116,257.00513,325.71637,441.28003,318.0481,439.1308,387.09634,491.85492,381.07935,485.65646,139.12186,504.47238,138.20824,489.8999,100.61983,549.52094,106.89275,527.8909,159.80916,473.1402,157.71208,469.77417,
1761242181252,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.78613,165.7998,449.51776,161.14798,439.54343,268.2208,378.73328,377.20395,256.72473,325.24698,441.10837,317.6116,438.8327,384.60263,488.50925,381.06818,485.23004,135.75174,504.5189,137.91533,489.64688,99.6381,548.5041,106.18053,527.261,159.5699,473.4294,157.42918,470.1625,
1761242181298,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.84502,166.76396,450.8734,161.82936,439.35736,268.5373,378.3853,377.14383,257.34686,325.36328,440.82443,317.48236,438.53635,385.11774,488.52942,381.50543,485.2205,138.07312,501.76907,138.4423,489.243,99.818214,547.922,106.577354,526.94116,159.83171,472.82904,157.82439,469.43915,
1761242181342,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.64241,166.68199,452.19617,161.06114,439.54044,268.65405,378.69687,376.62888,256.94104,325.30722,440.6842,317.44766,438.52902,384.7309,488.42984,381.03125,485.1419,139.34348,504.6687,138.09155,489.01364,100.95716,548.52936,106.57442,526.66266,159.1192,473.8634,156.88696,470.31766,
1761242181378,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.46441,167.68283,451.93292,161.62158,439.10455,268.936,378.41614,374.21512,259.74484,325.9133,440.7123,317.48474,438.42343,387.00717,487.7328,378.6787,481.9568,139.76189,503.94382,137.92662,488.49854,100.73905,547.7583,105.99987,526.3165,160.05681,473.92633,158.55132,471.97708,
1761242181413,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.485535,167.10501,451.98688,161.85445,439.6341,268.8137,378.64093,374.44507,260.48123,325.78128,441.28632,317.97504,439.11862,387.5031,491.17993,380.18103,485.4254,139.43341,504.07874,138.66895,489.4959,99.721344,547.9613,106.45773,527.34735,158.78706,472.03415,157.34348,469.56616,
1761242181439,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.321205,166.64644,453.0643,161.24374,440.2502,268.78085,378.89438,374.628,260.2174,325.57455,441.29163,317.73044,439.0058,387.42844,491.41998,379.66586,485.41855,138.49245,505.05872,137.90814,489.8117,98.13379,548.60583,103.38601,523.81946,158.66025,475.0359,156.55055,471.26984,
1761242181490,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.36857,166.7284,453.41766,161.84894,440.77228,268.71997,379.1377,375.14838,260.23828,325.82828,441.60428,317.52386,439.28006,384.82385,488.4183,379.7318,485.49957,136.23721,506.75082,137.48729,489.9066,97.67784,548.29584,103.550705,523.8752,158.94896,475.09048,156.97672,471.4163,
1761242181545,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.939316,166.81723,453.13342,161.79674,440.7575,268.74286,378.53275,374.77057,260.17615,325.5621,441.32724,317.28458,438.98422,384.88464,488.5229,379.9644,485.61316,138.28133,505.1202,137.72789,490.17166,97.93881,548.6537,105.54092,527.2974,159.40665,475.26,157.37346,471.79492,
1761242181584,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.243904,166.62543,452.95605,161.91193,440.73492,268.65488,378.70282,374.9783,260.18393,325.8158,441.54468,317.57013,439.1494,384.88797,488.51215,379.73813,485.4993,135.6508,504.5798,138.08553,489.8692,98.557594,548.1465,105.77846,527.30096,159.43568,475.00494,157.58783,471.55426,
1761242181624,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.40644,166.59274,452.75906,161.76714,440.1811,268.81683,378.7997,374.70703,260.3459,326.08044,441.7487,317.7407,439.18005,385.29373,488.60284,377.5755,482.5601,137.84987,502.7164,138.27626,489.7741,99.55948,548.5174,106.53856,526.97766,159.19601,474.50122,157.21819,470.9021,
1761242181664,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.35929,166.07524,452.3244,161.43517,440.45026,268.36786,378.4589,375.0919,260.2602,325.2969,441.25974,317.24442,439.01086,384.76743,488.4513,379.96512,485.72388,137.57411,502.58777,138.03934,489.90747,98.72694,548.1925,105.47364,527.05225,158.5058,474.88632,156.54,471.40723,
1761242181703,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.564705,165.65753,449.90674,161.74864,439.94452,268.9456,378.91803,375.33282,260.71866,325.5329,441.6214,317.69748,439.32755,387.46738,491.97113,380.09375,486.1,137.39029,502.02814,138.02821,489.4623,99.38284,548.32416,106.29315,526.62384,159.20348,474.04596,157.2758,470.72162,
1761242181744,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.82246,166.00969,449.11316,162.4534,439.43936,268.61072,379.08936,375.3786,260.38736,325.20612,441.64685,317.8824,439.68277,387.67026,491.8956,380.2822,486.30356,138.87578,503.30908,138.58618,489.23032,101.69449,548.38043,110.421295,524.40753,159.23872,471.6562,158.01207,469.53387,
1761242181782,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.10949,166.72998,451.08948,162.12178,439.28265,268.4292,379.1472,377.62302,257.0899,325.71948,441.92065,317.87726,440.01355,386.40637,488.0868,377.51587,483.22913,137.67595,501.69672,137.93193,489.26428,101.20009,547.9927,106.21667,527.2457,159.41745,473.50888,157.60495,470.61005,
1761242181821,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.31474,166.35443,451.7184,161.77136,439.20593,268.2485,379.1206,377.25653,256.9688,326.18503,441.72147,318.27707,439.59692,386.954,488.1328,379.13312,482.9336,137.40181,502.52283,137.79991,489.5069,100.19736,548.62695,105.77498,527.484,159.3367,474.10718,158.30232,472.18134,
1761242181859,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.97278,166.70457,450.92422,162.09645,439.10797,268.26416,378.70288,376.93207,256.91138,325.52493,441.4328,317.6347,439.42325,386.68918,487.89767,377.67194,483.12546,137.70232,501.75482,137.91658,489.06982,100.188576,548.1442,106.09536,527.0937,159.74821,473.3271,157.90135,470.18082,
1761242181901,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.07758,165.67537,448.82938,161.97731,438.78238,268.1552,378.75592,377.47552,256.94797,325.6589,441.63998,317.4933,439.7128,386.46927,488.05475,377.54575,483.33435,139.08322,503.91968,138.32312,489.55594,100.959564,548.06274,106.43273,527.53125,158.75787,471.56268,157.52415,469.47345,
1761242181937,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.23971,166.72205,450.663,162.2421,438.93427,268.46323,378.9812,376.9737,257.14386,325.80643,441.76608,317.61365,439.50302,386.77374,488.16443,378.66412,482.87103,139.27997,504.02222,138.52179,489.91156,100.398834,547.4851,109.069916,525.113,158.75511,471.84476,157.5491,469.69244,
1761242181970,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.36286,166.44316,451.1089,162.0833,439.2641,268.3793,379.34848,377.60687,257.1435,325.51572,441.68573,317.74045,439.56927,386.73627,488.20917,377.75708,483.2486,139.26033,504.13007,138.26175,489.84668,100.95527,547.8003,106.27493,527.54956,159.00032,473.59576,157.2175,470.50757,
1761242182017,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.41113,166.82082,451.45932,161.94229,439.31168,268.7008,379.5958,377.6864,257.1791,325.95886,441.8432,317.93414,439.89935,386.78033,488.42523,378.95572,482.96265,139.7715,504.38586,138.65344,490.02322,102.1233,548.20844,106.70311,527.5074,159.08691,473.77014,157.15125,470.58313,
1761242182050,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.19744,166.98154,451.27426,162.00107,439.50638,268.53876,379.40372,377.79694,257.06543,325.69635,441.81543,317.6667,439.80222,386.44403,488.2156,378.7848,482.93698,139.82378,504.16162,138.49266,489.81726,102.31538,548.20874,106.835236,527.50757,159.46947,474.28516,157.4667,471.31992,
1761242182084,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.425224,166.55835,451.66812,161.5547,438.97977,268.45712,379.8163,375.73315,260.1635,325.57416,441.90015,317.71637,439.72693,386.63712,488.4229,378.78513,483.04797,139.26634,504.4884,137.97899,489.2964,101.656654,547.75275,106.19538,526.9079,159.37642,473.63458,157.31818,470.25677,
1761242182127,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.699104,166.77095,451.23502,161.98792,439.3433,268.64154,380.00702,376.28525,260.41055,325.86975,442.11075,317.71545,440.15533,386.28107,489.11902,378.66568,484.019,139.584,504.3131,138.3081,489.4879,101.355515,547.9625,106.58276,526.9342,159.65797,473.50836,157.71191,470.2987,
1761242182164,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.776344,167.01593,451.48975,161.35306,438.90643,268.68686,380.34192,376.21426,260.26987,325.58093,441.8678,319.9255,438.37582,386.33066,488.971,378.90308,483.90466,139.96808,504.06195,137.89613,488.98077,102.07597,548.07654,106.44351,526.69525,160.1422,473.2945,157.97533,469.92523,
1761242182209,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.52217,167.7486,451.16055,161.65993,438.86295,268.88174,379.84317,375.78494,259.893,326.02026,441.73538,319.96085,438.16138,385.66434,488.92838,377.71503,483.78302,140.9212,504.70828,138.62103,489.1125,103.71381,550.6157,106.720795,526.7802,160.40002,473.4824,160.13692,470.75153,
1761242182245,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.97995,167.48982,451.37454,161.56708,438.85522,268.74414,380.13638,375.8913,259.7544,326.35226,441.67944,320.24683,438.19424,386.13037,488.99146,378.20648,483.8614,140.35341,505.2215,138.60495,489.37653,102.81033,551.32166,106.40174,527.3799,159.82156,473.93405,158.45941,472.09302,
1761242182290,PLANK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.97566,167.16106,451.49326,161.6222,439.1965,268.40988,380.1642,376.23355,259.936,325.78397,441.38962,319.9048,437.61902,385.41437,488.44287,377.9819,483.58228,140.44923,504.43326,139.03723,489.1998,102.971535,550.03674,109.464195,525.0027,159.95546,474.10782,158.70828,472.2232,
